mw,xlink,hyd,side,tg_like,density
240.4739384818372,0,0.12842596933839615,0.4487940773714681,81.56970456840156,1.3379646271828214
117.32012778018763,1,0.6324793535753597,0.4890438577312525,80.00863694855028,1.308384426352208
336.55792736784264,0,0.11525716967237604,0.2689443799023642,93.52630078901558,1.4333032834788124
221.3901998418037,3,0.22195087724835216,0.4923342495839164,102.23577812347034,1.2086581227062507
417.17570704862953,4,0.6002110484441721,0.14445184272856168,23.839372198300282,1.6931230311465433
351.6312254911133,5,0.16666984702495682,0.2164863368505092,80.36884657822358,1.2773141650592092
159.62148748411033,2,0.31881915535148037,0.10581334585068078,87.08778389529937,1.236005883880942
416.96860169062455,5,0.342408544963682,0.28049072365714306,2.4381358246175253,1.46178595894359
403.3583569609169,5,0.20941833246508623,0.23523601344926592,107.9711814810455,1.3589733961786619
196.80179761993637,5,0.5116593808683912,0.1445562698485873,-33.96194455125857,1.2268724379099054
147.72241144547084,2,0.6033675221114324,0.45106842553846893,119.02576045775808,1.2840759090739153
342.83527446761286,1,0.6184738409061217,0.18830806326698793,80.91542208700781,1.695911107198801
74.17747938660835,5,0.2705593947287646,0.16368259808750144,-34.14394609486437,0.9580190050170944
103.95456022517862,1,0.3950527562870793,0.07853419851029704,61.55904017785011,1.1997123866998598
8.644323526747728,2,0.21146416251267347,0.2632930210811692,-44.189500142195776,0.9520110812182726
394.5275668635585,0,0.20911772600759448,0.1817787773023812,80.93178140551109,1.5767611605324912
334.1011740130559,4,0.15481514085375067,0.22156370480458115,85.8678966820394,1.2934391215543612
354.0568624200359,3,0.6610123570248845,0.14159835757233158,52.409743025546106,1.650813540624874
391.4608703558741,0,0.6271927385936269,0.4578932938919402,95.66626662581697,1.8283019096813051
232.16330889147827,1,0.5552831636629999,0.5580020084128304,-33.35984236347385,1.4681049213879278
286.5268919966824,3,0.3864799888370238,0.2987591116733326,-3.092946853061754,1.3926169838441835
74.19951407319044,3,0.36889514508271665,0.38579905400449954,20.410178670753993,1.057842042501497
61.69238640030685,4,0.3943346830186236,0.5203033659640236,-42.78214801922329,0.9957649858858671
335.8594660862835,1,0.39876920882510797,0.5992977824001952,26.196734887098245,1.532384361805981
238.1926220408506,5,0.33246600505349866,0.36810989083789925,-4.913712460863785,1.2036370547242825
284.79187270818846,2,0.13564064137984383,0.5338676799239213,16.764952057298004,1.2776482548368526
383.67443442093264,4,0.1316815043645484,0.5451649479333852,22.267447438692102,1.3337876259075987
319.1855684002924,1,0.6689623152996941,0.4748708926845734,99.49999469290645,1.6800172952756907
279.02180332570794,0,0.36331999373112783,0.2765588346438661,-4.042035010301362,1.5031702380459293
281.8075445689797,0,0.6695835911883727,0.04869240025433958,101.93633188176625,1.6719237505838198
155.45529854099303,2,0.15632497051157146,0.009483333264080306,22.415064018184367,1.1634168356880958
20.254828111130006,5,0.41037075882595675,0.28632037996975473,5.727312517977623,0.8752079738638644
221.17510767001937,0,0.1850162146785005,0.29658872012077064,35.42704838697483,1.335178713253385
111.21941304566695,2,0.21456999398229099,0.24441743271778338,21.016358681682732,1.1070459506455317
207.2216786436949,0,0.06953547619476622,0.3409004107748187,-6.246706780625168,1.258703048411804
427.43452126774224,5,0.12731965198113734,0.3312976219826562,35.45548521533138,1.3551814346104376
120.80004550334367,4,0.6459514649589772,0.5019678246196158,-24.193705376598686,1.1769016050801666
33.85985713608768,4,0.2589964444635156,0.06519426195735745,9.828090313904234,0.925049336622046
144.2850265508883,4,0.44528398774448447,0.13510659966332728,46.18433729359539,1.1606230620828588
150.3289100945084,3,0.3522591857930274,0.4758029873757782,20.279401546275963,1.1588226223337494
332.6486747898131,4,0.31029330940943084,0.5087021203341927,90.0651013786354,1.3610639768427018
280.7309154089328,0,0.3957259593749442,0.5968945281725206,-6.357300539021736,1.5023598977593284
393.0296135076747,5,0.17170531399997196,0.5237472098322504,114.8611684012717,1.330541629757382
333.8352024620568,4,0.6925925340377247,0.5339394042433986,83.40274354472973,1.5582689126303346
206.1614964128349,4,0.5819001146575109,0.1886087655779429,114.49081441957028,1.3190284414353421
407.9400904096872,2,0.5320495112754849,0.2409969804056258,92.4832143211517,1.7215017425395376
87.65159535431343,4,0.354693543059069,0.16085106289233062,-25.842332605220747,1.0218536450155002
16.242476201260935,2,0.14937012938211836,0.36377963891562937,39.498215407952344,0.9536201909127832
49.57369108394267,0,0.6484328078778191,0.563283212524223,-21.10365139671643,1.2271150039004795
362.5678785452429,5,0.27190159379812295,0.20678453190697063,89.09864994663374,1.3511934182364471
233.62922897443676,1,0.08256934830300694,0.3342010691288701,49.3075653611603,1.245053381485858
84.82953062163288,0,0.2725623899269086,0.17777977827209104,-5.21361655932602,1.1842476837542522
253.01716367616496,3,0.5663970698223249,0.1018799842636245,108.03182524121914,1.4557785545254673
80.39449084301836,1,0.45476068424233523,0.11711131789119339,-30.418370936575684,1.1882315089916176
349.67858566347934,5,0.5380450800841587,0.03476720672287796,45.856608590123386,1.4831454821079495
225.8473564091452,2,0.5658629995105453,0.5695761138055544,72.57689429334333,1.3952292539902567
193.60550691775882,0,0.18777049720235267,0.24172776510457775,-39.9957486534866,1.3167555863140246
154.24848412819887,5,0.6504591554605671,0.5004725352012649,51.635525645054614,1.1891317544303157
316.9898835938498,3,0.3346932418982421,0.4087976836138147,88.70320662872601,1.4005237619544302
184.09724222392825,1,0.4653588720217069,0.11515269684665123,-38.52035654893093,1.363624609817093
48.38671006147,4,0.05150070218138231,0.10527734794745269,37.0813050881266,0.8794585647609658
63.41292154965508,3,0.6956895239672657,0.4871929209063269,-6.045279714714198,1.1395073758191783
481.1393439520097,0,0.23258265087670082,0.1588270263717224,62.69715676127653,1.7470669007088984
454.74744190026547,4,0.0903410192511009,0.5479711102211854,-29.824847596596367,1.404304239237647
351.35503123632105,2,0.347870326998734,0.08403324281369437,109.29874321398617,1.5143321354156896
136.60563092246218,4,0.1338695371683271,0.40662516867268167,102.10385889150442,1.0201604016711143
484.7423067871233,5,0.1490123616024242,0.48868432561856034,-18.38434862112944,1.4181044101362859
390.4816974630683,3,0.46098382846963654,0.141153833049387,4.9552003420677835,1.580499528835964
359.8606436337028,4,0.30540280452065155,0.16572441807393962,49.89794569101731,1.4265171204741278
227.4339435611754,1,0.6492040926007467,0.578711331683521,72.07059722782257,1.505057317318177
139.75957311335372,1,0.25745172149524553,0.15875856320769496,25.25152257724389,1.2246443102403757
52.71352626598215,2,0.5220170834495357,0.25797422994002867,-23.43047526663424,1.1210234928355516
451.78818628920163,5,0.3497146296006899,0.25950935594541963,-32.29424605351183,1.5234177955680286
230.60926346763748,3,0.47896834573403113,0.15182084995781012,119.96010727543845,1.3643936890621682
105.169865573639,2,0.4398019818653937,0.4654746518622543,27.409860645392826,1.1726121057283196
156.448528954573,4,0.35730958229334875,0.4631096059374931,98.33039735524468,1.1227490214904439
291.7136866262385,5,0.6675397115058841,0.22699080853427137,32.00392078694945,1.4387418506498075
92.5025275549197,5,0.27276386779072126,0.5010754746484402,106.80079855282057,0.9563062372306779
429.02407062572587,1,0.16520307581202714,0.12784496063940143,-35.0809049288364,1.5757306170594045
380.467167268429,4,0.4907611395718883,0.0025834654006071877,-30.616737473126335,1.550605294701077
361.1341631957137,3,0.5999049148501406,0.34270041723344463,108.03747191311814,1.6270974303914667
218.88605468867635,2,0.07616493096095045,0.596446663471427,111.07381765761343,1.1759659546100472
315.5178761477094,2,0.3422612474747423,0.023186585896130762,3.5019660691117664,1.4769915413221426
294.1284946118041,0,0.630116998296762,0.12479884422507634,10.378030788958213,1.6788870687116122
326.6740677696359,1,0.5372521022998639,0.3113487854922505,26.916539921908864,1.6123535368592141
46.7999389642451,3,0.6946750157234584,0.48596444186692234,20.747485611439444,1.0966612815988441
210.82466407445176,5,0.39541897753820837,0.053425203045031934,-17.69231328686857,1.1964151538148626
25.599016061636778,5,0.47899721722074823,0.23714079225533657,102.72381526969366,0.9468784470831564
249.52545552603686,1,0.24661218273965324,0.44824548037793177,-6.937707880040563,1.340361315190117
168.28130010472873,4,0.6658981397828949,0.22292592504381695,69.89630961120076,1.2791175404758928
76.53947348869322,0,0.28811806756174857,0.11330185228538338,-38.58353478505461,1.165150736702357
56.184469022663066,4,0.5300319632463085,0.1172974964379524,-43.41227364016699,1.069274344358618
295.8840632279675,2,0.3120411326774032,0.24602927214899653,61.134180338076504,1.420401513496606
89.44351942575862,2,0.4151823045409495,0.2876502448835347,7.63269578745426,1.153807833877138
462.9344585965146,4,0.517858647764005,0.5170886506896084,61.428096762400216,1.6921899586371272
292.6252641516955,2,0.3808071986383802,0.3853514511407961,-34.016395631298835,1.4392292108653926
176.70055324474436,4,0.6396061124911805,0.4142411727093009,111.47473458569675,1.2764771143173137
297.5031682833013,3,0.32254564215307663,0.5897923029215442,77.24745937182622,1.3532167947820957
16.28791615970026,5,0.4705966687931613,0.24710606418058423,98.96542961438587,0.9158167261663988
479.48681055451544,3,0.27253558164503516,0.24201264194947697,-26.800005812433145,1.6326605579105016
243.7402012867356,1,0.3153018343501584,0.5540081806354873,4.427364711787796,1.3695949075170186
392.45393748889165,4,0.336032570351809,0.14752535220303517,12.618507915078496,1.4772985335850461
45.95134996160709,2,0.13177456190298542,0.43788914778172,41.319350215559155,0.9856774848717129
245.89587376488936,3,0.10962039138835435,0.45274388293088075,0.46764253626042773,1.1750666121285454
247.89996220548787,0,0.4838684500453926,0.05867279846726585,-39.69277382780113,1.5404485963200965
469.22409521261653,0,0.4760865299229839,0.2809388434161504,12.709324725370017,1.8516191380673563
288.0053859261573,3,0.48089131423656184,0.12033748279293241,-6.726616513362039,1.4537451680447648
239.37725352319214,1,0.06284818947274959,0.11122516368149139,15.606619548746522,1.2759500384423998
137.15295323048733,5,0.26225544773665693,0.2782968662777257,-16.51687775459554,1.0285273080906634
169.12665368456334,5,0.17857640071847797,0.17365782450483896,-5.4776163239949724,1.0425032899268958
262.7328392234112,4,0.5557984246536081,0.47763626857552255,56.58189787348569,1.3803056471787156
222.26117285099812,4,0.6094097609074846,0.5445629348342894,15.986151878271059,1.3327881790188452
15.69797954076356,3,0.21034224519699574,0.4816323631730194,8.715176838813655,0.9108407636863296
414.0145024762071,0,0.48410195325119104,0.15961852357299913,40.7639575628034,1.7786341876281464
448.59958206068455,2,0.13408582224787838,0.16448063621316503,81.21629194346738,1.5397234322419107
74.42329905431234,2,0.22884914164111364,0.15283701007048045,14.407552579152721,1.0668995736047413
279.24789105182947,5,0.14012542255172267,0.08102285763374163,49.87831373449289,1.1691639942524397
58.74499186204456,1,0.23428849828949894,0.5662790208622267,114.25444631258995,1.0635369455070374
337.7588460547068,2,0.4885787557770306,0.2412286788942416,38.73661940006862,1.58104745655701
144.21072300030912,2,0.6417124916204141,0.13481368472752422,104.66558800798256,1.3364797242820878
331.4142041724914,0,0.18163956515072088,0.5080026303049461,84.92434612359258,1.4718376027577482
364.8623340720069,0,0.4023513727179674,0.23951718159467428,-40.017824119474554,1.650989231136224
385.4805084992402,2,0.505904215808231,0.021070086665799948,22.94680814977366,1.674941649698005
58.3317682481688,0,0.6693996045156176,0.09716494214977871,68.71412933765998,1.276402313460499
458.4258633431159,0,0.44653931387666296,0.383550204213702,117.74102511619398,1.8132970277153666
118.955925492966,2,0.2158195051677974,0.4697431645030343,27.923969497457136,1.115507673918588
23.51921530720899,1,0.4565608019940585,0.12656063309322776,-34.226472798454296,1.1206284508089357
279.6519723487843,3,0.25831925509071046,0.5504373535596853,45.54155970118752,1.2885411333117973
188.60653051190718,0,0.68448345394961,0.5105982720312986,-28.48415533892675,1.4820704824230098
415.7459228505445,1,0.3097894878563639,0.5090284524366485,77.75832524749687,1.6146052432432012
405.0844786718294,2,0.49552801849465916,0.13659668807952846,36.30508956850224,1.7048623601736632
161.9837519472441,5,0.065097928525393,0.03032159319003462,72.98333262413871,0.9768934037685438
476.68520055952376,3,0.31003993998759094,0.5204541236895501,97.79151056934904,1.6150895392803843
149.00432987935872,5,0.6188199486596325,0.1834801372431404,56.92116291767212,1.1774940504153555
259.95327896969866,2,0.44664783888160975,0.37134982870411554,54.114685973040864,1.4118082330623203
131.70271983096336,2,0.33856287615738456,0.45598013022043804,78.2769502247373,1.1682922679285794
468.34156717423684,2,0.6583593746332218,0.0769759551066721,93.21735024695346,1.895128687291745
86.48086970309899,5,0.6050898444956989,0.46850301271142875,97.73914366709045,1.0590604953353147
27.23075659920285,5,0.25944018798490986,0.5631068753766395,-43.806866733909835,0.8511624490564906
220.37304470150377,5,0.4039564613268707,0.4370249794478454,44.55235045562418,1.1933121093891008
496.22590420763936,4,0.36838576646010074,0.26473364908833485,-13.234217334416257,1.6340878705645758
446.3802467961824,3,0.46093162507466046,0.5260068832510217,96.25880143290317,1.6719999343735774
375.56096963118983,3,0.2671723235231911,0.31647457804353535,60.227606484571396,1.4601966727348565
445.9422829848698,5,0.20873325049782732,0.4468625566900525,21.43782143551448,1.4251983707654299
447.2560866504423,1,0.6432366929160984,0.4923035663151624,-18.022281219370278,1.856931128500292
261.8348883912923,2,0.6505184246740291,0.44961171701940356,7.634016406370506,1.5186985789438228
161.38488065624253,5,0.5981598757452863,0.17271292562889237,69.64220807183817,1.2115118583467075
387.14615389493906,2,0.6858328799969649,0.07070634054349864,-15.258877314021404,1.7643156505473423
332.52232526804175,1,0.5342444917567974,0.14300311761723608,-34.090899292476635,1.6370749154703688
189.96057579248648,3,0.5470336985652997,0.30172496218821193,100.96488889868368,1.3115023047842378
51.76100069045006,1,0.5456835597757164,0.3031661533758575,79.91575942861985,1.1931318154374693
374.6608576177679,5,0.36239496011249916,0.3495866095887225,-16.03486178811746,1.432552675464605
134.91795538181802,5,0.34669392643427654,0.2370611025287345,-0.3070376169014182,1.0405211283925762
468.7225095142207,1,0.20614707949685201,0.47213482887001657,115.25193011225056,1.6496762547964574
124.28043462781395,3,0.4691324763335387,0.5478922502083247,70.39136274904996,1.1511668835893742
65.76517654368558,5,0.23805808846651744,0.14803503208768276,53.788740716350205,0.935368571931492
416.40077270182854,4,0.21757546630653035,0.44191393062113277,2.2968425221021604,1.436317012462634
80.87573672912455,1,0.43087489316243555,0.4067831115270268,0.8512745083087836,1.166214081111009
93.73781253808085,3,0.31648855234627804,0.313854299567589,-43.28098482266082,1.0752879305668779
301.69448180281756,3,0.1922567957165109,0.11311814032449613,73.84191737332834,1.320512735347884
437.9082102145449,3,0.5804364108893402,0.4771393551496257,-42.66021174032963,1.7326293787364346
102.23515952871375,0,0.6093704475413444,0.5763757713772996,-49.17425257786256,1.31086936142038
158.6102180855469,1,0.1590046877905576,0.43310179934016807,74.01416493636646,1.1963767465676545
389.8153949293829,5,0.05487957131999992,0.5507159979754404,111.30853871535132,1.245752824319806
486.05408090017886,1,0.2684844795440929,0.5905111589687998,78.60551811364277,1.6811225502633513
252.86688717015946,1,0.5683820431924891,0.21123040454354292,30.17883240614438,1.5310049473064782
76.22926376286914,1,0.5954630130523109,0.38293413175580215,32.627692425348414,1.2325091760418527
11.898462415559765,1,0.139913895575432,0.2843596425828468,24.143191850347904,1.0001631251896175
118.67973484943336,0,0.5533183357689833,0.5919772481179381,5.189423408756724,1.3077144529260876
70.25199780432791,2,0.12520770875112913,0.05628469440463495,38.691416411592826,1.0229546338455782
340.44104343836443,5,0.30354068360174397,0.24742494857833475,23.295662713989557,1.3312504823962463
65.3070897911229,0,0.6990961847577453,0.5253234267163417,51.6885396069317,1.2729125698702144
255.63331615221333,1,0.17518403510009134,0.17043078631590927,102.68041368518607,1.3447873574503317
348.6599056432288,0,0.15007632867545717,0.4726757103833236,119.15160094504776,1.4836730355571572
292.6527215643467,3,0.32482021615541573,0.2296698976681534,-36.61364071990409,1.3672998412561221
103.88894757172852,1,0.4527845418804099,0.5879871239340949,15.396190352428036,1.2231848001427115
403.04164046022004,4,0.6563855085686146,0.5301179018542245,-19.279946719642393,1.6805704855617294
359.1265291598218,3,0.6875337445964722,0.1807922145975692,9.86048056734073,1.6777249328772093
370.7970819381932,4,0.0952664137844065,0.46211586812271305,-1.1295868467680918,1.2839222392361165
69.87358702087006,3,0.13969838627613845,0.2021139262999612,-20.32868762344599,0.9990948350644816
66.25813280692057,2,0.563979683032396,0.3638177041293211,79.89292908161937,1.1556783567411608
464.1434627482213,5,0.22591089897605926,0.39508846103597517,34.369086280970095,1.4575268320089871
201.80120594334562,2,0.6251518886791344,0.49775724545142297,106.27174897692836,1.395930332495358
153.96960243156516,5,0.4812446171989063,0.014670504529208928,-44.45928464800754,1.1429000339886044
246.849102449009,5,0.12269912154744016,0.1320947346913798,-38.613737767561716,1.1062277895634833
333.1177853179733,3,0.5911440352006047,0.42715068635314724,18.5565090981585,1.568776135376558
478.0335122382501,4,0.1646316470052493,0.33811394218172236,-36.35285553131369,1.4738487272216638
146.79088230661722,1,0.3252720065417749,0.2973630469206858,-5.3359686094783,1.273149642095246
462.7801725094534,4,0.40892020356356445,0.03312597402478827,117.625056323026,1.6307302007461884
17.305448236196877,4,0.37549799690218083,0.2089655300768737,-14.476866727615608,0.9257032120456176
279.8230309517782,5,0.4960058951498477,0.5190601391463889,-16.31998395994458,1.3342541653530684
318.81768028213713,1,0.4742463776650158,0.01853570222161931,47.51891369527054,1.6057472933171144
57.41921485662288,4,0.6948273035932356,0.23786174121888726,34.65970943483664,1.1024392397056635
74.46810054663675,2,0.6996242409957221,0.5670889726024636,48.67451052448361,1.2091200897444032
212.46158806157038,1,0.38569861171316655,0.030528440727008777,14.04499729545293,1.3633094729680184
483.28479651087497,1,0.11187940652456159,0.44982345062678203,90.549601182141,1.5762119081240975
300.04106385101454,3,0.5230981443296668,0.15456756970922186,-26.441306254781317,1.4766706649443053
466.84649469210456,1,0.6848316508407829,0.5199652992922035,22.82674979304916,1.9127034176772804
403.1586532284205,0,0.2569121519588632,0.447640787375619,67.2595142354948,1.6128982272656884
236.3538927698693,2,0.34978577579442294,0.5314231025150177,97.60019484809294,1.3043656119233897
393.45790737983276,3,0.3261050011300463,0.12955487425875958,12.827173080648805,1.5103029177166027
13.82920806860893,1,0.08342245046200408,0.31877565289116294,46.516751845937975,0.9716103755973434
59.026278399038794,5,0.4869718802952391,0.46756196614488044,-38.24620934876555,0.9678562392226389
415.5671643669545,4,0.27966950179450406,0.14741984579698858,-21.04575502098908,1.4846632063731668
399.42445872095504,3,0.5618515185104764,0.13844778316033016,-38.246512380760535,1.675336803821848
120.15716727338467,5,0.5908780489332909,0.016309280098551013,73.73975163974872,1.1512359649248969
267.7309473465315,2,0.5838000112885995,0.5751091763852714,-1.0298053172360824,1.4927891927340535
304.9778312465054,0,0.320832898725922,0.426010128032774,73.03669933261241,1.519931666667481
434.53078211912555,0,0.25900469345658467,0.3813362124061109,-38.71229256264333,1.6610953055825084
303.53804288266923,5,0.5367335067835856,0.4463968336169945,96.63312606941534,1.3985329510604023
209.22292679047177,5,0.5709031319977699,0.3189677512172636,92.04013367888558,1.2697552837484065
190.22110148655543,4,0.36931734015438794,0.2856802926542462,-34.882113681451955,1.1914538451619239
215.8116327548874,0,0.6304701626985969,0.2697193446741125,-45.96139390227829,1.5242007372540336
327.7058576620872,1,0.14354065245106287,0.38426352726218477,-40.4309017930615,1.3994873104893892
434.4078627174008,0,0.6213947067783241,0.1209209852354299,95.11712943494476,1.8958001072417685
229.67895662776837,0,0.11246190143172283,0.5328352170089218,-10.100406861177724,1.3000142413777378
127.68058366092227,1,0.14979158933549902,0.48705142273155905,43.20646403589207,1.1355115226655639
122.14786968380267,3,0.39699600862807416,0.2097381668712203,22.46151454060964,1.1426509946174055
374.27706872050595,0,0.09388701212181977,0.34716557808751464,85.23933945886236,1.4760802675305247
409.20153789483567,5,0.08432461591007173,0.08461637997000877,33.112711250014,1.3009041956440792
57.11264952779186,2,0.050337183707708594,0.5834077487601588,35.112342912415855,0.9700645747324468
37.946634192813185,1,0.333605828801271,0.54173561257817,118.14562971498341,1.072945735865024
299.2446635594436,3,0.5535055228399494,0.5531385038995202,-24.477975352626295,1.4693985217749528
77.35575587538565,4,0.07264492768194518,0.19929782862207096,91.21966958680835,0.9356150906049192
413.20877427588897,1,0.47396744420280595,0.10148082442971344,-41.202543247339584,1.728340068560463
158.61566359241684,0,0.5850327563205212,0.1270632980797862,31.200290827405027,1.4066954510194007
76.21660682071561,0,0.15920055157561622,0.05400083462705391,100.67692006861401,1.152715236116663
460.88038388128786,5,0.14546142763391273,0.0720663780608306,63.086374152700614,1.4143001220558173
86.93820275396268,0,0.6095206328533485,0.042782720510907236,66.48648529224259,1.310728169060333
145.9364407572781,3,0.5850309964675615,0.5938938415229241,-5.2360620163974545,1.2369339097872492
81.03863062006903,2,0.40031214807172144,0.04443461002144415,21.157714531447226,1.1542577496163422
62.16758151435071,4,0.5824799215410872,0.07952524857084817,12.318780794838588,1.0823398038613368
15.468268086537817,0,0.1102914503259216,0.49635275735444184,38.64534572685902,1.00903600526942
32.42072753630876,5,0.30641298666019035,0.3481441300457659,28.578748124423583,0.8929124058131876
91.44752811324709,4,0.5295684114691424,0.4646503227415994,5.572719819088192,1.0841409044930945
31.424056650451817,2,0.21734377356057616,0.378547204663593,1.931704103098916,1.010214707496406
297.61618897493076,1,0.5390137943818093,0.5293050421973688,-7.355008418629232,1.5595923994339742
341.95369076575565,5,0.37771609285402896,0.38308051665884435,12.058031970408933,1.3494003293492225
199.84707613185398,1,0.5376728921663514,0.3132750557418905,-24.509948751209688,1.415981382129933
162.40559299126446,2,0.35204176460726416,0.42764981625677984,98.25773134060753,1.24396681317114
254.7404873260039,2,0.2891378211441814,0.2684356510752657,52.36029661168264,1.3557479290687486
438.12744640613124,1,0.192472990711111,0.20763829374284082,-27.256307649044572,1.6078224967491468
426.31015527699196,2,0.18544657193275976,0.2805914714701275,67.95608681553023,1.5103899027006888
26.52015569633201,0,0.5384690268714073,0.1018284630591364,94.10329955965545,1.1970315564800378
94.84171275027941,0,0.1272917262220743,0.47794303788161485,-9.618935751115991,1.123213263239325
122.18871119667602,1,0.10588852757211432,0.15642226880156676,-24.397898962665135,1.1343615156991058
128.44685003694485,0,0.1645893872643846,0.09211892780222848,-48.535066287262154,1.1988773791977274
287.7601626126725,2,0.1639752324450492,0.14781134506993607,-41.96744239439753,1.3232407790851237
211.04990072308019,5,0.5850199548244848,0.5052420910633438,79.58272921159698,1.255752766720788
29.380789364159025,0,0.309029305258238,0.1981207773586388,117.82167644708795,1.126147078809321
189.93899853748795,0,0.6937524972843135,0.4116299217035401,-42.37034517903298,1.5109034170527285
264.25770961523045,0,0.13918731756389804,0.5138457783934436,77.17206304358174,1.3574442084434084
55.327591937339406,3,0.4748008867008681,0.046646800155025266,-37.78343180703679,1.0684832567027873
417.56198412533706,1,0.3416741796808128,0.4590146431068257,50.66258023362336,1.6354753099498274
30.72112390022661,2,0.30539681485309805,0.184599279827418,78.53279801280044,1.0221303699104645
462.7967251639407,0,0.6188047293851534,0.1299734185104256,11.064747535515401,1.9586243887012174
54.06100508203837,1,0.6841371697884597,0.4133408714717833,-48.14109741118717,1.22776041880222
422.5696010408876,2,0.6173583232032162,0.5458779736399403,51.1821898613224,1.7769683393546944
451.81330624417046,2,0.17499544137283646,0.17701152522743724,118.51158678380472,1.5474391363928757
489.8874868903634,3,0.1935186487858071,0.3413002832305914,-6.205038117455722,1.5349256737560484
402.0028107354288,4,0.4764480214117911,0.1739004683096949,-17.78648287817331,1.5605761971618695
390.84138268180783,2,0.2379043280648246,0.33257135143585675,-28.932598231902457,1.5139818190101457
323.0292216177961,5,0.5275713350073769,0.3731172183926043,44.39345538300954,1.4214020597874772
390.60319551617386,3,0.418173423026269,0.36620123327410786,51.395666891246464,1.552775908142233
71.6033431645078,1,0.40809069951876187,0.3741278217856475,84.68604231896839,1.1729682982213898
270.35367779408045,1,0.5885555011452107,0.08104787533051445,78.02245651548665,1.579693308347622
259.54032074425515,1,0.5118463016327406,0.4161242817520317,101.73205411516483,1.491826842572943
429.498211340666,3,0.0672755472482396,0.40485021382813396,86.98135871819125,1.396430465246818
234.08568596879036,1,0.08214843914491018,0.40955287333012985,-7.9645958764944425,1.248354197598603
195.61930056967498,5,0.44101299409641015,0.044442331643223795,44.49915882887939,1.20296088884443
321.5838192623695,2,0.366024849154479,0.26810330544849154,0.5600330459085967,1.4924735508436675
136.8993421629188,5,0.2191200259729444,0.24542107922743783,6.0635145237554156,1.0142817251480811
74.18536342220865,4,0.32212645675462104,0.05202689018591948,108.43054276909939,1.0246427863823624
